id	mut_id	mut_type	pos	effect	h	sub_pop	gen_origin	num	frequency	rep
548	22850007	m2	4865121	-0.000289222	0.5	p1	31239	1888	1	2
262	22909311	m2	2227572	-0.000830447	0.5	p1	31312	1888	1	2
113	23008036	m3	941461	0.000156619	0.5	p1	31434	1888	1	2
65	23033063	m2	566838	-0.00229266	0.5	p1	31464	1888	1	2
254	23115498	m2	2144091	-4.03E-05	0.5	p1	31565	1888	1	2
184	23164331	m2	1545104	-5.97E-06	0.5	p1	31625	1888	1	2
479	23217996	m2	4269933	-9.08E-05	0.5	p1	31690	1888	1	2
512	23223019	m2	4555518	-0.001310489	0.5	p1	31697	1888	1	2
105	23240383	m3	877449	0.002569086	0.5	p1	31718	1888	1	2
388	23255006	m2	3388817	-2.68E-05	0.5	p1	31736	1888	1	2
240	23434422	m2	2012926	-1.07E-05	0.5	p1	31956	1888	1	2
559	23486873	m2	4987146	-0.000792757	0.5	p1	32020	1888	1	2
496	23654560	m3	4431950	0.000648646	0.5	p1	32224	1888	1	2
372	23760917	m2	3275809	-0.000450415	0.5	p1	32354	1888	1	2
350	23762596	m2	2994242	-0.00018219	0.5	p1	32356	1888	1	2
215	23820672	m2	1739286	-3.35E-05	0.5	p1	32426	1888	1	2
45	23872671	m3	391662	0.00092521	0.5	p1	32490	1888	1	2
297	23976808	m2	2529941	-1.40E-06	0.5	p1	32617	1888	1	2
434	24073434	m3	3840739	0.0011551	0.5	p1	32733	1888	1	2
451	24074506	m3	3996569	0.000908522	0.5	p1	32735	1888	1	2
453	24130585	m2	4003636	-2.01E-05	0.5	p1	32803	1888	1	2
542	24152309	m3	4848735	0.005460444	0.5	p1	32829	1888	1	2
198	24173821	m2	1610342	-0.000135478	0.5	p1	32856	1888	1	2
253	24219499	m3	2142593	0.001210807	0.5	p1	32912	1888	1	2
335	24249811	m3	2844537	0.001110488	0.5	p1	32949	1888	1	2
381	24393963	m2	3340757	-0.000430365	0.5	p1	33125	1888	1	2
300	24431331	m2	2552284	-0.001050322	0.5	p1	33171	1888	1	2
395	24472778	m3	3436394	0.0012405	0.5	p1	33220	1888	1	2
239	24495331	m3	2010653	0.000228956	0.5	p1	33248	1888	1	2
460	24504533	m2	4087970	-7.99E-05	0.5	p1	33259	1888	1	2
211	24538711	m2	1694528	-0.000159859	0.5	p1	33301	1888	1	2
440	24617151	m3	3876991	0.000476004	0.5	p1	33397	1888	1	2
123	24742523	m2	1002839	-2.90E-05	0.5	p1	33550	1888	1	2
427	24792381	m2	3729978	-0.000120634	0.5	p1	33611	1888	1	2
426	24827794	m2	3721615	-8.23E-05	0.5	p1	33654	1888	1	2
402	24931236	m2	3476913	-1.52E-05	0.5	p1	33779	1888	1	2
480	25033522	m3	4281406	0.001018703	0.5	p1	33903	1888	1	2
515	25245487	m2	4594496	-0.000154802	0.5	p1	34161	1888	1	2
379	25397969	m3	3326680	0.002863467	0.5	p1	34346	1888	1	2
64	25418593	m2	556260	-0.000195097	0.5	p1	34371	1888	1	2
9	25649001	m3	81700	0.000858326	0.5	p1	34654	1888	1	2
431	25668049	m3	3799537	0.000259744	0.5	p1	34677	1888	1	2
514	26154908	m2	4576401	-3.43E-07	0.5	p1	35268	1888	1	2
342	26163080	m3	2931522	0.001605477	0.5	p1	35278	1888	1	2
534	26201869	m2	4806072	-0.000180216	0.5	p1	35325	1888	1	2
220	26474899	m2	1762952	-0.000578322	0.5	p1	35654	1888	1	2
433	26597729	m2	3832994	-0.000107318	0.5	p1	35801	1888	1	2
553	26626530	m2	4922970	-0.000239814	0.5	p1	35836	1888	1	2
508	26810166	m3	4510745	0.003040168	0.5	p1	36056	1888	1	2
365	26840187	m3	3154516	0.000356171	0.5	p1	36093	1888	1	2
371	27075043	m3	3262881	0.001339578	0.5	p1	36375	1888	1	2
234	27083277	m2	2000718	-2.25E-07	0.5	p1	36385	1888	1	2
337	27167001	m2	2858552	-0.00021723	0.5	p1	36486	1888	1	2
359	27191901	m3	3076675	0.001099252	0.5	p1	36516	1888	1	2
369	27268828	m2	3260748	-5.75E-07	0.5	p1	36608	1888	1	2
237	27281166	m3	2007187	0.001136862	0.5	p1	36623	1888	1	2
331	27294928	m3	2809499	0.002668799	0.5	p1	36639	1888	1	2
19	27354925	m3	186949	0.002002236	0.5	p1	36711	1888	1	2
510	27359066	m2	4530839	-0.000362273	0.5	p1	36716	1888	1	2
452	27578657	m3	4000324	0.000255895	0.5	p1	36979	1888	1	2
276	27582856	m2	2358282	-0.000447436	0.5	p1	36984	1888	1	2
333	27601282	m2	2840721	-0.00022421	0.5	p1	37006	1888	1	2
523	27725324	m2	4652415	-6.15E-05	0.5	p1	37155	1888	1	2
93	27753699	m2	789357	-0.000140109	0.5	p1	37189	1888	1	2
537	27851896	m2	4814268	-4.73E-05	0.5	p1	37308	1888	1	2
519	27859995	m3	4640485	0.001050861	0.5	p1	37318	1888	1	2
485	27884069	m3	4314739	0.001629643	0.5	p1	37347	1888	1	2
29	27987505	m3	291170	0.002785157	0.5	p1	37470	1888	1	2
328	28000827	m2	2780384	-0.000329509	0.5	p1	37486	1888	1	2
438	28256190	m2	3864557	-0.000410647	0.5	p1	37790	1888	1	2
517	28282910	m2	4626950	-0.000168334	0.5	p1	37822	1888	1	2
138	28470012	m2	1137800	-3.58E-05	0.5	p1	38045	1888	1	2
301	28530846	m2	2561891	-0.000155656	0.5	p1	38118	615	0.325741525	2
503	28703978	m3	4487692	0.002099713	0.5	p1	38326	1888	1	2
404	28720040	m2	3488663	-9.95E-08	0.5	p1	38345	1888	1	2
71	28726746	m3	613028	0.000525979	0.5	p1	38353	1888	1	2
457	28775233	m3	4035607	0.000974066	0.5	p1	38410	1888	1	2
392	28993557	m2	3422673	-0.000131655	0.5	p1	38669	1888	1	2
370	28998978	m2	3262284	-4.25E-05	0.5	p1	38676	1888	1	2
151	29039811	m3	1197577	0.001552953	0.5	p1	38724	1888	1	2
124	29308434	m2	1011448	-0.000656265	0.5	p1	39044	1888	1	2
91	29365339	m3	781836	0.002317663	0.5	p1	39113	1888	1	2
400	29370232	m2	3470940	-0.000125704	0.5	p1	39119	1888	1	2
423	29395201	m3	3702023	0.000764642	0.5	p1	39149	1888	1	2
355	29484773	m2	3060146	-0.000236681	0.5	p1	39257	1888	1	2
186	29499620	m2	1560620	-0.001537482	0.5	p1	39274	1888	1	2
476	29515782	m3	4241511	0.002193311	0.5	p1	39294	1888	1	2
178	29567805	m3	1495319	0.000898633	0.5	p1	39355	1888	1	2
75	29588663	m2	660326	-0.000195934	0.5	p1	39380	1888	1	2
354	29791273	m3	3015321	0.003147976	0.5	p1	39621	1888	1	2
14	30014552	m2	133227	-0.0004	0.5	p1	39883	1888	1	2
353	30034691	m3	3004766	0.003078806	0.5	p1	39907	1888	1	2
443	30050855	m3	3925808	8.20E-05	0.5	p1	39925	1888	1	2
128	30091338	m3	1037842	3.05E-05	0.5	p1	39973	1888	1	2
294	30256343	m2	2515614	-0.000782885	0.5	p1	40166	1888	1	2
367	30397824	m2	3223269	-0.0005588	0.5	p1	40332	1888	1	2
415	30454408	m3	3595005	0.004002576	0.5	p1	40398	1888	1	2
419	30559615	m3	3674523	0.002030648	0.5	p1	40520	1888	1	2
536	30678973	m2	4809915	-0.000273329	0.5	p1	40659	1888	1	2
228	30789632	m3	1871574	0.003952554	0.5	p1	40788	1888	1	2
472	30818471	m3	4219049	0.003770837	0.5	p1	40822	1888	1	2
340	30831323	m2	2887906	-0.000375502	0.5	p1	40837	1888	1	2
25	31023974	m2	247859	-8.11E-05	0.5	p1	41061	1888	1	2
545	31115482	m2	4852286	-4.80E-07	0.5	p1	41167	1888	1	2
12	31207884	m3	130022	0.000346657	0.5	p1	41275	1888	1	2
547	31213377	m2	4861420	-0.000252528	0.5	p1	41281	625	0.331038136	2
207	31430005	m3	1663108	0.002243956	0.5	p1	41531	1888	1	2
188	31435541	m2	1572112	-0.000440255	0.5	p1	41537	1888	1	2
162	31458494	m2	1394756	-0.000556773	0.5	p1	41564	1888	1	2
122	31516526	m3	999716	0.00110871	0.5	p1	41631	995	0.527012712	2
377	31530519	m3	3312915	0.000857161	0.5	p1	41647	1888	1	2
180	31602888	m3	1529324	0.002249696	0.5	p1	41730	1888	1	2
564	31649254	m2	625246	-0.000190041	0.5	p1	41783	958	0.507415254	2
199	31729253	m2	1623776	-0.000150822	0.5	p1	41875	1888	1	2
421	31896994	m2	3696435	-5.79E-05	0.5	p1	42067	1888	1	2
107	31916949	m3	887454	0.001975985	0.5	p1	42090	1888	1	2
219	31950365	m2	1755875	-4.24E-05	0.5	p1	42128	1888	1	2
563	31976648	m3	131294	0.000917457	0.5	p1	42159	676	0.358050847	2
488	32055750	m2	4363284	-0.000220041	0.5	p1	42250	1888	1	2
161	32153917	m2	1381150	-0.00197372	0.5	p1	42364	1888	1	2
187	32183898	m2	1571156	-7.25E-05	0.5	p1	42398	1888	1	2
373	32304603	m2	3289792	-4.81E-05	0.5	p1	42536	1888	1	2
201	32428868	m3	1633466	0.000384815	0.5	p1	42679	1888	1	2
568	32443683	m2	1272632	-0.000421646	0.5	p1	42697	1459	0.772775424	2
473	32482847	m2	4221818	-0.000490004	0.5	p1	42741	555	0.293961864	2
55	32653153	m3	497373	0.001385267	0.5	p1	42936	1888	1	2
149	32668106	m2	1184255	-8.18E-06	0.5	p1	42953	1888	1	2
35	32747862	m2	336167	-6.44E-05	0.5	p1	43045	1888	1	2
891	32763012	m2	2510017	-4.37E-06	0.5	p1	43062	96	0.050847458	2
278	32779389	m2	2367975	-0.000222976	0.5	p1	43081	1888	1	2
230	32790066	m3	1920508	0.001931963	0.5	p1	43093	1888	1	2
271	32855030	m3	2324863	0.001402912	0.5	p1	43166	1888	1	2
218	32909625	m3	1751225	0.000329702	0.5	p1	43229	1888	1	2
343	32938421	m2	2947943	-0.001160681	0.5	p1	43263	1888	1	2
66	32940806	m2	569958	-6.38E-05	0.5	p1	43265	1597	0.845868644	2
174	32996578	m3	1466987	0.000954412	0.5	p1	43330	1888	1	2
148	33025105	m3	1182465	0.000423915	0.5	p1	43363	1888	1	2
172	33092241	m3	1458191	0.000489709	0.5	p1	43440	1888	1	2
468	33111786	m2	4183481	-2.46E-05	0.5	p1	43462	1888	1	2
200	33125504	m2	1627201	-7.32E-05	0.5	p1	43478	1829	0.96875	2
463	33298585	m2	4144199	-0.00012325	0.5	p1	43675	1888	1	2
607	33552403	m2	3090723	-0.000148854	0.5	p1	43962	1159	0.613877119	2
330	33602797	m3	2783931	0.001636355	0.5	p1	44019	1888	1	2
34	33603271	m3	322314	0.001174011	0.5	p1	44020	1677	0.888241525	2
645	33651493	m3	2424219	0.000208604	0.5	p1	44075	515	0.272775424	2
506	33660757	m3	4498678	0.002317892	0.5	p1	44086	1888	1	2
785	33687521	m2	1264992	-0.000442222	0.5	p1	44117	154	0.081567797	2
117	33735691	m3	969262	0.000368899	0.5	p1	44171	1888	1	2
49	33759212	m3	445232	0.000917262	0.5	p1	44198	996	0.527542373	2
280	33779534	m2	2389139	-8.43E-06	0.5	p1	44221	1888	1	2
528	33869238	m2	4726777	-5.63E-05	0.5	p1	44322	1117	0.591631356	2
120	33981561	m2	991703	-0.00018318	0.5	p1	44450	643	0.340572034	2
552	33995934	m3	4916605	0.001476565	0.5	p1	44466	1888	1	2
854	34066865	m3	4974874	1.40E-06	0.5	p1	44546	99	0.052436441	2
465	34120982	m2	4149177	-7.52E-07	0.5	p1	44609	1888	1	2
890	34165798	m2	1283855	-0.001590222	0.5	p1	44660	113	0.059851695	2
119	34224679	m3	972873	0.001423934	0.5	p1	44727	1888	1	2
507	34251263	m3	4501164	0.002688644	0.5	p1	44758	1888	1	2
308	34312156	m3	2622941	0.000398774	0.5	p1	44827	1888	1	2
456	34352175	m3	4028814	0.001861084	0.5	p1	44873	1888	1	2
208	34385625	m3	1669007	0.00316563	0.5	p1	44911	1888	1	2
244	34582339	m3	2049878	0.002392825	0.5	p1	45131	1888	1	2
165	34621089	m3	1412721	0.00466139	0.5	p1	45174	1888	1	2
482	34649715	m2	4290951	-3.54E-05	0.5	p1	45206	1888	1	2
374	34675741	m2	3304602	-0.000233088	0.5	p1	45236	1888	1	2
31	34780696	m2	302641	-0.002775928	0.5	p1	45353	1072	0.56779661	2
134	34802438	m2	1121892	-0.000118317	0.5	p1	45378	1547	0.819385593	2
83	34868453	m3	732283	5.75E-05	0.5	p1	45454	1349	0.714512712	2
412	35008881	m2	3566338	-0.000317129	0.5	p1	45612	1691	0.89565678	2
653	35077642	m2	1459683	-0.000390333	0.5	p1	45690	414	0.219279661	2
242	35120941	m2	2031754	-2.05E-05	0.5	p1	45739	1773	0.939088983	2
493	35136062	m3	4403870	0.000383562	0.5	p1	45756	1693	0.896716102	2
599	35177762	m2	1207658	-0.000349423	0.5	p1	45802	843	0.446504237	2
144	35284314	m3	1166297	0.000110921	0.5	p1	45921	1064	0.563559322	2
600	35361152	m3	1211756	0.003263437	0.5	p1	46006	1036	0.548728814	2
614	35432797	m3	4626086	1.20E-05	0.5	p1	46085	1456	0.771186441	2
724	35524872	m2	497875	-3.69E-05	0.5	p1	46189	153	0.081038136	2
626	35525713	m2	2032780	-1.03E-05	0.5	p1	46190	244	0.129237288	2
642	35564233	m2	1630434	-0.001040571	0.5	p1	46232	53	0.028072034	2
609	35576853	m2	3804852	-3.18E-05	0.5	p1	46246	1666	0.882415254	2
611	35618055	m2	4069590	-0.003026962	0.5	p1	46292	279	0.147775424	2
590	35709112	m2	4327806	-0.001070043	0.5	p1	46393	1095	0.579978814	2
665	35712334	m2	946398	-6.41E-05	0.5	p1	46397	48	0.025423729	2
538	35826980	m3	4817127	0.000650818	0.5	p1	46525	539	0.285487288	2
624	35838433	m2	1910137	-0.000312523	0.5	p1	46538	560	0.296610169	2
130	35887052	m2	1054394	-0.000248309	0.5	p1	46593	1888	1	2
945	35927712	m2	2113060	-0.001278505	0.5	p1	46638	51	0.027012712	2
422	35965370	m2	3700874	-6.63E-08	0.5	p1	46680	1888	1	2
509	36087887	m3	4518535	0.002311067	0.5	p1	46820	1241	0.657309322	2
432	36096018	m3	3805652	0.001700056	0.5	p1	46829	1888	1	2
601	36191992	m3	1857214	9.01E-05	0.5	p1	46936	131	0.069385593	2
383	36228819	m3	3364370	6.17E-05	0.5	p1	46977	1750	0.92690678	2
327	36256639	m3	2776873	0.004203179	0.5	p1	47008	1537	0.814088983	2
535	36282685	m3	4806799	0.001123246	0.5	p1	47037	1888	1	2
799	36371250	m2	1466952	-0.002802891	0.5	p1	47138	126	0.066737288	2
585	36389540	m2	3671774	-6.58E-06	0.5	p1	47159	860	0.455508475	2
448	36431659	m2	3971899	-1.30E-05	0.5	p1	47207	393	0.20815678	2
571	36464690	m2	1861404	-0.000502318	0.5	p1	47244	612	0.324152542	2
270	36492499	m3	2316258	0.000170822	0.5	p1	47276	1775	0.940148305	2
170	36509258	m3	1443256	0.001788009	0.5	p1	47295	1351	0.715572034	2
813	36561342	m2	467423	-1.40E-07	0.5	p1	47353	249	0.131885593	2
394	36583321	m2	3432876	-3.99E-05	0.5	p1	47378	1888	1	2
575	36620912	m3	2213528	0.000596584	0.5	p1	47421	1180	0.625	2
139	36631075	m2	1137815	-0.00043258	0.5	p1	47432	731	0.387182203	2
651	36648963	m2	731620	-0.000225895	0.5	p1	47452	381	0.201800847	2
613	36726887	m3	4527738	0.000185324	0.5	p1	47539	188	0.099576271	2
475	36728745	m3	4236047	0.004112442	0.5	p1	47542	1851	0.980402542	2
18	36754807	m2	156647	-0.001129339	0.5	p1	47571	665	0.352224576	2
576	36756773	m2	2341268	-0.000978898	0.5	p1	47573	857	0.453919492	2
137	36842251	m2	1133207	-0.001365387	0.5	p1	47668	915	0.484639831	2
565	36881820	m3	736305	9.27E-05	0.5	p1	47712	686	0.363347458	2
522	36923088	m3	4651497	0.000104473	0.5	p1	47758	1063	0.563029661	2
804	36946171	m2	1536251	-2.14E-05	0.5	p1	47783	108	0.05720339	2
131	36998823	m2	1057152	-0.00027228	0.5	p1	47842	1253	0.663665254	2
24	37010658	m2	245175	-0.000115721	0.5	p1	47856	1042	0.55190678	2
618	37032702	m2	943229	-0.000360669	0.5	p1	47881	368	0.194915254	2
267	37049995	m2	2309102	-1.70E-05	0.5	p1	47900	1782	0.943855932	2
688	37055075	m2	1363816	-0.000986265	0.5	p1	47906	306	0.162076271	2
586	37129318	m2	3862353	-3.29E-05	0.5	p1	47989	891	0.471927966	2
617	37156552	m2	143412	-7.19E-05	0.5	p1	48019	239	0.126588983	2
681	37237131	m2	3686682	-0.001237064	0.5	p1	48110	290	0.153601695	2
604	37246869	m2	2386466	-3.14E-05	0.5	p1	48121	272	0.144067797	2
672	37316260	m3	4341734	9.79E-06	0.5	p1	48198	242	0.128177966	2
1297	37335202	m2	331984	-0.000770354	0.5	p1	48220	9	0.004766949	2
401	37396790	m3	3474517	0.000166401	0.5	p1	48288	382	0.202330508	2
687	37407467	m2	1147863	-3.33E-06	0.5	p1	48300	175	0.092690678	2
385	37414911	m2	3375752	-0.000255604	0.5	p1	48308	872	0.461864407	2
1008	37421315	m3	2822533	0.001747263	0.5	p1	48315	48	0.025423729	2
573	37477056	m3	2021147	0.000989303	0.5	p1	48377	522	0.276483051	2
447	37477579	m3	3961948	0.000396873	0.5	p1	48377	1888	1	2
212	37479014	m2	1696219	-1.72E-05	0.5	p1	48379	1325	0.701800847	2
597	37491239	m2	1087759	-0.000339523	0.5	p1	48392	431	0.228283898	2
589	37526254	m3	4308259	0.002931186	0.5	p1	48432	288	0.152542373	2
217	37552085	m2	1749421	-2.24E-05	0.5	p1	48460	748	0.396186441	2
578	37597487	m3	2688911	0.001480461	0.5	p1	48510	1632	0.86440678	2
567	37687292	m2	984549	-0.000644403	0.5	p1	48608	365	0.193326271	2
543	37692773	m2	4849236	-0.001230091	0.5	p1	48614	363	0.192266949	2
104	37711482	m2	877160	-0.000239591	0.5	p1	48635	665	0.352224576	2
683	37758208	m2	4549084	-0.000920393	0.5	p1	48686	424	0.224576271	2
376	37786020	m3	3311364	0.000340007	0.5	p1	48717	868	0.459745763	2
393	37798380	m3	3430560	0.003527502	0.5	p1	48730	1447	0.766419492	2
598	37808477	m2	1157490	-0.001928456	0.5	p1	48741	321	0.170021186	2
86	37827380	m3	747757	0.000708341	0.5	p1	48762	865	0.45815678	2
561	37835974	m3	104138	0.004866092	0.5	p1	48772	1465	0.77595339	2
744	37850406	m3	1950736	0.000175204	0.5	p1	48788	212	0.112288136	2
723	37889364	m2	4607855	-0.001322966	0.5	p1	48831	145	0.076800847	2
499	37915011	m2	4455975	-0.002916118	0.5	p1	48859	1303	0.690148305	2
796	37925307	m2	378082	-0.001518451	0.5	p1	48870	2	0.001059322	2
588	37958902	m2	4289488	-0.001003772	0.5	p1	48907	42	0.022245763	2
594	37959929	m2	356184	-0.00039396	0.5	p1	48908	558	0.295550847	2
696	37970017	m2	4435303	-0.001865162	0.5	p1	48919	52	0.027542373	2
357	37972074	m3	3074265	6.73E-05	0.5	p1	48921	982	0.520127119	2
321	37974067	m2	2723329	-0.000190431	0.5	p1	48924	439	0.232521186	2
629	37976082	m2	2545278	-1.82E-07	0.5	p1	48926	171	0.090572034	2
733	38024600	m2	1221184	-0.003266502	0.5	p1	48978	93	0.049258475	2
836	38036711	m2	3260581	-0.000886858	0.5	p1	48991	325	0.172139831	2
720	38041167	m2	3575879	-0.000952667	0.5	p1	48996	254	0.134533898	2
2280	38046128	m2	843999	-0.011653766	0.5	p1	49002	2	0.001059322	2
58	38049333	m3	508454	0.003745145	0.5	p1	49005	1633	0.864936441	2
204	38049389	m3	1642250	0.000289341	0.5	p1	49005	830	0.439618644	2
736	38056533	m2	2859267	-0.000726005	0.5	p1	49013	121	0.064088983	2
616	38061013	m2	75000	-0.005947565	0.5	p1	49018	65	0.034427966	2
531	38079797	m2	4765352	-2.83E-06	0.5	p1	49039	740	0.391949153	2
837	38095202	m2	4787388	-0.00035993	0.5	p1	49056	211	0.111758475	2
660	38110248	m2	4488063	-0.002474388	0.5	p1	49072	181	0.095868644	2
935	38117402	m2	1736919	-0.005926378	0.5	p1	49080	55	0.029131356	2
1269	38151663	m2	1805826	-0.001110979	0.5	p1	49117	10	0.00529661	2
593	38159585	m2	4608273	-0.000154967	0.5	p1	49126	293	0.155190678	2
583	38165969	m2	3191939	-0.001352024	0.5	p1	49133	560	0.296610169	2
632	38172066	m2	2963654	-0.005092322	0.5	p1	49140	215	0.113877119	2
644	38193679	m3	1912490	0.000690947	0.5	p1	49163	75	0.039724576	2
592	38195074	m2	4513981	-2.65E-06	0.5	p1	49164	435	0.230402542	2
1829	38202835	m2	3828956	-0.00046808	0.5	p1	49173	5	0.002648305	2
650	38214196	m3	440011	0.00020929	0.5	p1	49185	188	0.099576271	2
92	38216761	m2	788794	-0.001269261	0.5	p1	49188	611	0.323622881	2
776	38220062	m2	4951041	-0.000729247	0.5	p1	49191	86	0.045550847	2
743	38230377	m2	1240879	-5.27E-05	0.5	p1	49203	179	0.094809322	2
641	38230546	m2	1336259	-0.000786694	0.5	p1	49203	23	0.012182203	2
658	38249095	m2	3817705	-0.000235803	0.5	p1	49223	65	0.034427966	2
853	38250687	m2	4870084	-0.002014679	0.5	p1	49225	33	0.017478814	2
584	38265193	m3	3212982	0.005247581	0.5	p1	49241	417	0.220868644	2
191	38266787	m3	1578685	0.002079744	0.5	p1	49242	1192	0.631355932	2
833	38271083	m2	2481634	-1.90E-05	0.5	p1	49247	125	0.066207627	2
706	38281246	m2	2266255	-0.008424033	0.5	p1	49258	279	0.147775424	2
310	38286455	m2	2637189	-0.006105315	0.5	p1	49263	113	0.059851695	2
622	38293987	m2	1854094	-0.00189121	0.5	p1	49271	254	0.134533898	2
888	38302595	m2	4401591	-0.007093574	0.5	p1	49281	207	0.109639831	2
646	38324633	m2	2521013	-0.001509906	0.5	p1	49305	106	0.056144068	2
747	38329218	m2	2656872	-0.004156078	0.5	p1	49310	132	0.069915254	2
13	38341302	m2	131750	-0.001168425	0.5	p1	49323	128	0.06779661	2
1220	38354805	m2	2468621	-0.003026879	0.5	p1	49338	7	0.003707627	2
839	38370561	m2	1298518	-0.002541279	0.5	p1	49354	81	0.042902542	2
1199	38371138	m3	3174266	0.001469321	0.5	p1	49355	31	0.016419492	2
623	38374059	m2	1897079	-3.86E-05	0.5	p1	49358	390	0.206567797	2
572	38380208	m2	1890288	-0.003403775	0.5	p1	49365	367	0.194385593	2
725	38392966	m2	2276644	-1.81E-05	0.5	p1	49379	233	0.123411017	2
656	38393054	m3	2823860	0.000879416	0.5	p1	49379	377	0.199682203	2
625	38395584	m2	1974111	-0.000904514	0.5	p1	49382	192	0.101694915	2
931	38395668	m2	1822584	-0.000999651	0.5	p1	49382	129	0.068326271	2
832	38398103	m3	2475223	0.00129157	0.5	p1	49385	27	0.014300847	2
740	38400500	m2	322267	-0.001429688	0.5	p1	49387	242	0.128177966	2
750	38400731	m2	780226	-0.001127228	0.5	p1	49387	107	0.056673729	2
314	38400738	m3	2660732	0.002399469	0.5	p1	49387	495	0.262182203	2
560	38410890	m2	4992112	-0.00013014	0.5	p1	49399	525	0.278072034	2
678	38414489	m2	2019554	-0.007642958	0.5	p1	49403	123	0.065148305	2
1191	38414926	m2	200736	-0.009254683	0.5	p1	49403	18	0.009533898	2
1153	38427441	m2	987801	-0.006906749	0.5	p1	49417	16	0.008474576	2
1616	38434076	m2	4606750	-0.000491097	0.5	p1	49424	3	0.001588983	2
596	38436859	m3	1070691	0.000636046	0.5	p1	49427	181	0.095868644	2
580	38440186	m3	2919254	0.00143444	0.5	p1	49431	247	0.130826271	2
670	38452366	m2	2794021	-0.015520582	0.5	p1	49445	204	0.108050847	2
962	38458252	m2	858399	-0.001271536	0.5	p1	49451	15	0.007944915	2
1001	38463401	m2	1550043	-0.006069842	0.5	p1	49456	27	0.014300847	2
735	38463662	m2	2728683	-0.007633054	0.5	p1	49457	100	0.052966102	2
707	38464608	m2	2330110	-0.000468368	0.5	p1	49458	146	0.077330508	2
1598	38467208	m2	3726607	-0.004150727	0.5	p1	49461	4	0.002118644	2
358	38467461	m2	3076032	-3.37E-06	0.5	p1	49461	415	0.219809322	2
892	38475590	m2	2522658	-0.000619512	0.5	p1	49470	170	0.090042373	2
1185	38478135	m2	2588238	-0.005419821	0.5	p1	49473	33	0.017478814	2
1079	38480044	m2	1106445	-0.001786056	0.5	p1	49475	3	0.001588983	2
773	38483635	m3	4099098	0.000746495	0.5	p1	49479	126	0.066737288	2
633	38492991	m2	3245116	-0.007673971	0.5	p1	49489	22	0.011652542	2
636	38500573	m2	3663254	-0.000455833	0.5	p1	49498	293	0.155190678	2
579	38501686	m2	2869599	-0.000435219	0.5	p1	49499	261	0.138241525	2
978	38508947	m2	646924	-0.017421439	0.5	p1	49507	13	0.006885593	2
742	38516752	m2	1223121	-0.001072127	0.5	p1	49515	451	0.238877119	2
717	38520317	m2	2006400	-0.007082215	0.5	p1	49519	106	0.056144068	2
505	38520347	m2	4488184	-5.46E-05	0.5	p1	49519	231	0.122351695	2
838	38523814	m2	4203912	-0.000229671	0.5	p1	49523	137	0.072563559	2
1979	38526902	m2	767556	-0.001065219	0.5	p1	49526	2	0.001059322	2
719	38537786	m2	3468137	-5.57E-07	0.5	p1	49539	197	0.10434322	2
574	38537931	m2	2103683	-0.00324098	0.5	p1	49539	74	0.039194915	2
352	38538180	m2	3003517	-0.004887402	0.5	p1	49539	139	0.073622881	2
759	38544673	m2	273371	-0.011004836	0.5	p1	49546	117	0.061970339	2
844	38551039	m2	4012765	-0.002867761	0.5	p1	49553	38	0.020127119	2
232	38566731	m3	1944004	0.00132167	0.5	p1	49570	330	0.174788136	2
821	38568953	m2	310506	-1.06E-05	0.5	p1	49572	162	0.085805085	2
680	38572195	m2	3394495	-0.000656302	0.5	p1	49576	62	0.032838983	2
822	38579492	m2	358491	-0.002687902	0.5	p1	49584	31	0.016419492	2
765	38579595	m2	4239578	-0.000983155	0.5	p1	49584	109	0.057733051	2
1101	38580315	m2	4682105	-0.002433417	0.5	p1	49585	20	0.01059322	2
663	38582017	m2	649293	-0.004374741	0.5	p1	49587	133	0.070444915	2
787	38584029	m2	1339184	-8.96E-05	0.5	p1	49589	17	0.009004237	2
748	38585958	m2	2733932	-0.017977195	0.5	p1	49591	40	0.021186441	2
602	38586561	m2	2138459	-0.00028137	0.5	p1	49592	45	0.023834746	2
1080	38586726	m2	2503169	-0.000540459	0.5	p1	49592	29	0.015360169	2
870	38586885	m2	620997	-0.00358721	0.5	p1	49592	174	0.092161017	2
569	38587642	m2	1297650	-0.000537359	0.5	p1	49593	351	0.185911017	2
1027	38592582	m2	903833	-0.000964398	0.5	p1	49598	72	0.038135593	2
914	38597920	m2	2493495	-3.27E-05	0.5	p1	49604	118	0.0625	2
818	38600210	m2	4157946	-0.008291632	0.5	p1	49606	97	0.051377119	2
783	38609122	m2	595557	-0.005016212	0.5	p1	49616	105	0.055614407	2
1150	38611841	m2	2440932	-0.000150253	0.5	p1	49619	65	0.034427966	2
562	38613540	m2	131288	-0.006786373	0.5	p1	49621	186	0.098516949	2
693	38619413	m2	3135855	-1.64E-05	0.5	p1	49627	162	0.085805085	2
591	38620236	m2	4335559	-0.012316053	0.5	p1	49628	321	0.170021186	2
612	38622944	m2	4108727	-0.00363731	0.5	p1	49631	192	0.101694915	2
756	38623497	m2	3767666	-0.002312192	0.5	p1	49632	131	0.069385593	2
685	38629881	m2	253614	-0.000525796	0.5	p1	49639	233	0.123411017	2
863	38630049	m2	2071782	-0.001218572	0.5	p1	49639	66	0.034957627	2
1113	38633725	m2	758727	-0.003319594	0.5	p1	49643	18	0.009533898	2
